index,MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
5559,729,Rowan Atkinson,1955-01-06,Consett,UK,61,"Rowan Sebastian Atkinson was born on 6 January, 1955, in Consett, Co. Durham, UK, to Ella May (Bainbridge) and Eric Atkinson. His father owned a farm, where Rowan grew up with his two older brothers, Rupert and Rodney. He attended Newcastle University and Oxford University where he earned degrees in electrical engineering. During that time, he met...",,,,
5560,730,Matthew Broderick,1962-03-21,New York City,USA,67,"A slight comic actor chiefly known for his boyish charm, Matthew Broderick was born on March 21, 1962 in New York City, to Patricia Broderick (n�e Biow), a playwright and painter, and James Broderick, an actor. His father had Irish and English ancestry, and his mother was from a Jewish family (from Germany and Poland). Matthew initially took up ...",,,,
5561,731,Niketa Calame-Harris,1980-11-10,Los Angeles,USA,,"Niketa Calame was born in Los Angeles, California to Theodora Lamond of Los Angeles, California and Norman Calame of Kingston, Jamaica.She is most noted for her role as the voice of ""Young Nala"" in Disney's 32nd Animated Feature Film, ""The Lion King"". She received her Masters Of Fine Arts from The Actors Studio Drama School in New York and her B.A ...",,,,
5562,732,Jim Cummings,1952-11-03,Youngstown,USA,68,"Born James Jonah Cummings on November 3, 1952, he grew up in Youngstown, Ohio. Sooner or later, he moved to New Orleans. There, he designed Mardi Gras floats, was a singer, door-to-door salesman, and a Louisiana riverboat deckhand. Then Cummings moved to Anaheim, California, where he started his career playing Lionel from the program Dumbo's Circus ...",,,,
5563,733,Robert Guillaume,1927-11-30,St. Louis,USA,61,"Robert Guillaume was born on November 30, 1927 in St. Louis, Missouri, USA as Robert Peter Williams. He was an actor, known for The Lion King (1994), Sports Night (1998) and Big Fish (2003). He was married to Donna Brown Guillaume and Marlene Patricia Scott. He died on October 24, 2017 in Los Angeles, California, USA.",,,,
5564,734,Jeremy Irons,1948-09-19,Cowes,UK,73,"British actor Jeremy Irons was born in Cowes, Isle of Wight, a small island off the south coast of England. He is the son of Barbara Anne Brereton (Sharpe) and Paul Dugan Irons, an accountant. Young Jeremy didn't prove very fond of figures. He visited mainland England only once a year. He wound up being grounded when his family settled down in ...",,,,
5565,735,Moira Kelly,1968-03-06,Queens,USA,64,"Born March 6, 1968 in Queens, New York, she is the third of six kids. Her father, Peter, was trained as a concert violinist. Her mother, Anne, is a nurse. Both are Irish immigrants. Moira was raised in Ronkonkoma, NY. She attended Connetquot Senior High School and graduated in the class of 1986. Later Moira attended Marymount Manhattan College. In...",,,,
5566,736,Susan Sarandon,1946-10-04,New York City,USA,67,"Susan Sarandon was born Susan Abigail Tomalin in New York City, NY, to homemaker Lenora Marie (Criscione) and Phillip Leslie Tomalin, an advertising executive. She is of Italian descent on her mother's side and English, Irish, Welsh, and German on her father's. After the 1968 Democratic convention there was a casting call for a film with several ...",,,,
5567,737,Anthony LaPaglia,1959-01-31,Adelaide,Australia,61,"Anthony LaPaglia was born on January 31, 1959 in Adelaide, South Australia, Australia. He is an actor and producer, known for Without a Trace (2002), Empire Records (1995) and Lantana (2001). He has been married to Alexandra Henkel since April 28, 2018. He was previously married to Gia Carides.",,,,
5568,738,Anthony Edwards,1962-07-19,Santa Barbara,USA,74,"Anthony Edwards was born in Santa Barbara, California, on July 19, 1962, to a well-blended family. He is the youngest of five children, and the son of Erika Kem (Weber), a landscape painter and artist, and Peter Edwards, an architect. His mother was of German descent, and his father was of English, Irish, Scottish, and Spanish-Mexican ancestry. ...",,,,
5569,739,Brad Renfro,1982-07-25,Knoxville,USA,68,"Brad Renfro was born on July 25, 1982 in Knoxville, Tennessee, to Angela Denise McCrory and Mark Renfro, a factory worker. He was discovered at age 10 by director Joel Schumacher and was cast in the motion picture The Client (1994), which starred Susan Sarandon and Tommy Lee Jones. Although this would be his zenith, he went on to appear in other ...",,,,
5570,740,Will Patton,1954-06-14,Charleston,USA,69,"Will Patton was born in Charleston, South Carolina. His father, Bill Patton, is a playwright, acting/directing instructor, and Lutheran minister. Patton attended the North Carolina School of the Arts. He has won two OBIE awards for best actor for the off-Broadway plays, Sam Shepard's ""Fool for Love"" and the Public Theatre production of ""What Did ...",,,,
5571,741,James Woods,1947-04-18,Vernal,USA,61,"James Howard Woods was born on April 18, 1947 in Vernal, Utah, the son of Martha A. (Smith) and Gail Peyton Woods, a U.S. Army intelligence officer who died during Woods' childhood. James is of Irish, English, and German descent. He grew up in Warwick, Rhode Island, with his mother and stepfather Thomas E. Dixon. He graduated from Pilgrim High ...",,,,
5572,742,Rod Steiger,1925-04-14,Westhampton,USA,61,"Rodney Stephen Steiger was born in Westhampton, New York, to Augusta Amelia (Driver) and Frederick Jacob Steiger, both vaudevillians. He was of German and Austrian ancestry. After his parents' divorce, Steiger was raised by his mother in Newark, New Jersey. He dropped out of Westside High school at age 16 and joined the Navy. He saw action in the ...",,,,
5573,743,Eric Roberts,1956-04-18,Biloxi,USA,61,"Roberts is an Academy Award nominee for his role in Runaway Train, and a three-time Golden Globe nominee for Runaway Train, Star 80, and King of the Gypsies. In addition, Roberts received acclaim at the Sundance Film Festival for his role in A Guide to Recognizing Your Saints and It's My Party. He also starred in La Cucaracha, which won Best Film ...",,,,
5574,744,Mario Ernesto Snchez,,,,,"Mario Ernesto S�nchez is an actor, known for Step Up Revolution (2012), Bad Boys (1995) and The Truman Show (1998).",,,,
5575,745,Sergio Dor Jr.,,,,,"Sergio Dor� Jr. is an actor, known for The Specialist (1994), El Cartel de los Sapos (2008) and Miami Vice (1984).",,,,
5576,746,Chase Randolph,,,,,"Chase Randolph is an actor, known for The Specialist (1994), Flight of the Navigator (1986) and Superboy (1988).",,,,
5577,747,Jeana Bell,,,,,"Jeana Bell is an actress, known for The Specialist (1994).",,,,
5578,748,John Goodman,1952-06-20,St. Louis,USA,74,"John Stephen Goodman is a U.S. film, television, and stage actor. He was born in St. Louis, Missouri, to Virginia Roos (Loosmore), a waitress and saleswoman, and Leslie Francis Goodman, a postal worker who died when John was a small child. He is of English, Welsh, and German ancestry. John is best known for his role as Dan Conner on the television...",,,,
5579,749,Elizabeth Perkins,1960-11-18,Queens,USA,68,"Elizabeth Ann Perkins was born on November 18, 1960, in the borough of Queens, New York, and was raised in Vermont. Her mother, Jo Williams, was a concert pianist and drug treatment counselor, and her father, James Perkins, was a businessman, farmer, and writer. She is of Greek and English descent. Perkins studied acting at Chicago's Goodman School...",,,,
5580,750,Kyle MacLachlan,1959-02-22,Yakima,USA,72,"The ""boy next door, if that boy spent lots of time alone in the basement"", is how Rich Cohen described Kyle MacLachlan in a 1994 article for ""Rolling Stone"" magazine. That distinctly askew wholesomeness made MacLachlan a natural to become famous as the alter ego of twisted director David Lynch. MacLachlan was born and raised in Yakima, Washington, ...",,,,
5581,751,Elizabeth Taylor,1932-02-27,Hampstead,UK,62,"Elizabeth Rosemond Taylor was considered one of the last, if not the last, major star to have come out of the old Hollywood studio system. She was known internationally for her beauty, especially for her violet eyes, with which she captured audiences early on in her youth and kept the world hooked on with since. Taylor was born on February 27, 1932...",,,,
5582,752,Dann Florek,1950-05-01,Flat Rock,USA,72,"Raised in Flat Rock, Michigan, character actor Dann Florek majored in math and physics at Eastern Michigan University until a drama scholarship changed the course of his career direction. Trained at Juilliard, he appeared frequently on stage ranging from the classics (""Love's Labour's Lost,"" ""A Midsummer Night's Dream"") to contemporary pieces (""...",,,,
5583,753,Richard Moll,1943-01-13,Pasadena,USA,79,"Richard Moll was born on January 13, 1943 in Pasadena, California, USA as Charles Richard Moll. He is an actor, known for Scary Movie 2 (2001), Jingle All the Way (1996) and The Flintstones (1994). He was previously married to Susan Brown and Laura Class.",,,,
5584,754,Rebecca Williams,,,,,"Rebecca Williams is known for her work on Forrest Gump (1994), The Sisterhood of the Traveling Pants (2005) and Mute Love (1999).",,,,
5585,755,Michael Conner Humphreys,1985-0-0,Independence,USA,,"Michael Conner Humphreys was born in 1985 in Independence, Mississippi, USA. He is an actor, known for Forrest Gump (1994), Pathfinders: In the Company of Strangers (2011) and Knight's End (2020).",,,,
5586,756,Harold G. Herthum,1929-04-11,Baton Rouge,USA,,"Harold G. Herthum was born on April 11, 1929 in Baton Rouge, Louisiana, USA. He was an actor, known for Forrest Gump (1994), JFK (1991) and Tin Cup (1996). He was married to Thelma Cowart Herthum. He died on July 4, 1998 in Baton Rouge.",,,,
5587,757,George Kelly,,,,,"George Kelly is an actor, known for Forrest Gump (1994), Interview with the Vampire: The Vampire Chronicles (1994) and JFK (1991).",,,,
5588,758,Bob Penny,,,,,"Bob Penny is an actor, known for Forrest Gump (1994), Mississippi Burning (1988) and Sweet Home Alabama (2002).",,,,
5589,759,John Randall,1914-12-06,New Orleans,USA,,"Randall was born in New Orleans in 1914 and lived there until moving to Mandeville, Louisiana in 1987. He graduated from LSU and Tulane University Law School and retired as an attorney for the state of Louisiana. He was a member of the Louisiana State Bar Association and a deacon at St. Charles Avenue Baptist Church in New Orleans. Randall was a ...",,,,
5590,760,Sam Anderson,1984-0-0,England,UK,61,"Samuel Anderson was born in 1984 in England. He is an actor and producer, known for The History Boys (2006), Witless (2016) and The Lady in the Van (2015).",,,,
5591,761,James Spader,1960-02-07,Boston,USA,61,"James Todd Spader was born on February 7, 1960 in Boston, Massachusetts, the son of teachers Jean (Fraser) and Stoddard Greenwood ""Todd"" Spader. He attended Phillips Academy in Andover with director Peter Sellars; he dropped out in eleventh grade. He bused tables, shoveled manure, and taught yoga before landing his first roles. Spader's first ...",,,,
5592,762,Viveca Lindfors,1920-12-29,Uppsala,Sweden,65,"Ms. Lindfors was a Swedish-born actress whose stage and screen career in the U.S. and Sweden spanned more than half a century. She was brought to Hollywood in 1946 by Warner Brothers in the hope that she would be a new Greta Garbo or Ingrid Bergman. She appeared with Ronald Reagan in her first Hollywood film, Don Siegel's Night Unto Night (1949). ...",,,,
5593,763,Alexis Cruz,1974-09-29,The Bronx,USA,68,"Alexis Cruz (SAG-AFTRA) is a veteran actor, and writer-director-producer. He starred in the title role in HBO's Emmy winning ""P.O.W.E.R.: The Eddie Matos Story"", in ""The Old Man and the Sea"" opposite Anthony Quinn, in Larry McMurtry's ""The Streets of Laredo"" with Sam Shepard and Sissy Spacek, as well as ""Stargate"" with Kurt Russell and James ...",,,,
5594,764,Mili Avital,1972-03-30,Jerusalem,Israel,64,"Mili Avital began her career, at the age of 17, in Christopher Hampton's ""Dangerous Liaisons"", at the Cameri Theater of Tel Aviv. Among her Israeli films, she won the 1992 Israeli Academy Award for Best Supporting Actress for Over the Ocean (1991) (aka ""Over the Ocean""). Arriving in New York in 1994, she was immediately cast as the female lead in ...",,,,
